Tag category,Tag field
Tertiary_struct,Atom_ID
Tertiary_struct,Atom_type
Tertiary_struct,Tertiary_struct_element_code
Tertiary_struct,Details
Tertiary_struct,Auth_entity_assembly_ID
Tertiary_struct,Auth_seq_ID
Tertiary_struct,Auth_comp_ID
Tertiary_struct,Auth_atom_ID
Tertiary_struct,Sf_ID
Tertiary_struct,Entry_ID
Tertiary_struct,Tertiary_struct_element_list_ID
Structure_annotation,Sf_category
Structure_annotation,Sf_framecode
Structure_annotation,Entry_ID
Structure_annotation,Sf_ID
Structure_annotation,ID
Structure_annotation,PDB_ID
Structure_annotation,DB_queried_date
Structure_annotation,DB_source
Structure_annotation,DB_electronic_address
Structure_annotation,DB_source_release_designation
Structure_annotation,DB_source_release_date
Structure_annotation,Details
Struct_anno_software,Software_ID
Struct_anno_software,Software_label
Struct_anno_software,Method_ID
Struct_anno_software,Method_label
Struct_anno_software,Sf_ID
Struct_anno_software,Entry_ID
Struct_anno_software,Structure_annotation_ID
Struct_classification,ID
Struct_classification,Code
Struct_classification,Class
Struct_classification,Fold
Struct_classification,Superfamily
Struct_classification,Family
Struct_classification,DB_source_ID
Struct_classification,Description
Struct_classification,Sf_ID
Struct_classification,Entry_ID
Struct_classification,Structure_annotation_ID
Struct_anno_char,ID
Struct_anno_char,Atom_site_model_ID
Struct_anno_char,Assembly_ID
Struct_anno_char,Entity_assembly_ID
Struct_anno_char,Entity_ID
Struct_anno_char,Comp_index_ID
Struct_anno_char,Comp_ID
Struct_anno_char,PDB_strand_ID
Struct_anno_char,Secondary_structure_code
Struct_anno_char,Edge_designation
Struct_anno_char,Phi_angle
Struct_anno_char,Psi_angle
Struct_anno_char,Hydrophobicity
Struct_anno_char,Solvent_accessible_surface_area
Struct_anno_char,Sf_ID
Struct_anno_char,Entry_ID
Struct_anno_char,Structure_annotation_ID
Secondary_struct_list,Sf_category
Secondary_struct_list,Sf_framecode
Secondary_struct_list,Entry_ID
Secondary_struct_list,Sf_ID
Secondary_struct_list,ID
Secondary_struct_list,Representative_conformer_ID
Secondary_struct_list,Representative_conformer_label
Secondary_struct_sel,Method_ID
Secondary_struct_sel,Method_label
Secondary_struct_sel,Sf_ID
Secondary_struct_sel,Entry_ID
Secondary_struct_sel,Secondary_struct_list_ID
Secondary_struct,ID
Secondary_struct,Conf_family_coord_set_ID
Secondary_struct,Conf_family_coord_set_label
Secondary_struct,Entity_assembly_ID
Secondary_struct,Entity_ID
Secondary_struct,Comp_index_ID_start
Secondary_struct,Comp_index_ID_end
Secondary_struct,Seq_ID_start
Secondary_struct,Seq_ID_end
Secondary_struct,Auth_seq_ID_start
Secondary_struct,Auth_seq_ID_end
Secondary_struct,Name
Secondary_struct,Code
Secondary_struct,Details
Secondary_struct,Sf_ID
Secondary_struct,Entry_ID
Secondary_struct,Secondary_struct_list_ID
Bond_annotation_list,Sf_category
Bond_annotation_list,Sf_framecode
Bond_annotation_list,Entry_ID
Bond_annotation_list,Sf_ID
Bond_annotation_list,ID
Bond_annotation_list,Details
Bond_annotation,ID
Bond_annotation,Type
Bond_annotation,Value_order
Bond_annotation,Selection_method_ID
Bond_annotation,Assembly_atom_ID_1
Bond_annotation,Entity_assembly_ID_1
Bond_annotation,Entity_ID_1
Bond_annotation,Comp_index_ID_1
Bond_annotation,Seq_ID_1
Bond_annotation,Comp_ID_1
Bond_annotation,Atom_ID_1
Bond_annotation,Atom_type_1
Bond_annotation,Atom_isotope_number_1
Bond_annotation,Assembly_atom_ID_2
Bond_annotation,Entity_assembly_ID_2
Bond_annotation,Entity_ID_2
Bond_annotation,Comp_index_ID_2
Bond_annotation,Seq_ID_2
Bond_annotation,Comp_ID_2
Bond_annotation,Atom_ID_2
Bond_annotation,Atom_type_2
Bond_annotation,Atom_isotope_number_2
Bond_annotation,Details
Bond_annotation,Auth_entity_assembly_ID_1
Bond_annotation,Auth_seq_ID_1
Bond_annotation,Auth_comp_ID_1
Bond_annotation,Auth_atom_ID_1
Bond_annotation,Auth_entity_assembly_ID_2
Bond_annotation,Auth_seq_ID_2
Bond_annotation,Auth_comp_ID_2
Bond_annotation,Auth_atom_ID_2
Bond_annotation,Sf_ID
Bond_annotation,Entry_ID
Bond_annotation,Bond_annotation_list_ID
Bond_observed_conformer,Bond_annotation_ID
Bond_observed_conformer,Conformer_family_coord_set_ID
Bond_observed_conformer,Atom_site_model_ID
Bond_observed_conformer,Sf_ID
Bond_observed_conformer,Entry_ID
Bond_observed_conformer,Bond_annotation_list_ID
Structure_interaction_list,Sf_category
Structure_interaction_list,Sf_framecode
Structure_interaction_list,Entry_ID
Structure_interaction_list,Sf_ID
Structure_interaction_list,ID
Structure_interaction_list,Details
Structure_interaction,ID
Structure_interaction,Type
Structure_interaction,Selection_method_ID
Structure_interaction,Assembly_atom_ID_1
Structure_interaction,Entity_assembly_ID_1
Structure_interaction,Entity_ID_1
Structure_interaction,Comp_index_ID_1
Structure_interaction,Seq_ID_1
Structure_interaction,Comp_ID_1
Structure_interaction,Atom_ID_1
Structure_interaction,Atom_type_1
Structure_interaction,Assembly_atom_ID_2
Structure_interaction,Entity_assembly_ID_2
Structure_interaction,Entity_ID_2
Structure_interaction,Comp_index_ID_2
Structure_interaction,Seq_ID_2
Structure_interaction,Comp_ID_2
Structure_interaction,Atom_ID_2
Structure_interaction,Atom_type_2
Structure_interaction,Details
Structure_interaction,Auth_entity_assembly_ID_1
Structure_interaction,Auth_seq_ID_1
Structure_interaction,Auth_comp_ID_1
Structure_interaction,Auth_atom_ID_1
Structure_interaction,Auth_entity_assembly_ID_2
Structure_interaction,Auth_seq_ID_2
Structure_interaction,Auth_comp_ID_2
Structure_interaction,Auth_atom_ID_2
Structure_interaction,Sf_ID
Structure_interaction,Entry_ID
Structure_interaction,Structure_interaction_list_ID
Observed_conformer,Structure_interaction_ID
Observed_conformer,Conformer_family_coord_set_ID
Observed_conformer,Atom_site_model_ID
Observed_conformer,Sf_ID
Observed_conformer,Entry_ID
Observed_conformer,Structure_interaction_list_ID
Other_struct_feature_list,Sf_category
Other_struct_feature_list,Sf_framecode
Other_struct_feature_list,Entry_ID
Other_struct_feature_list,Sf_ID
Other_struct_feature_list,ID
Other_struct_feature_list,Struct_feature_name
Other_struct_feature_list,Struct_feature_definition
Other_struct_feature_list,Details
Other_struct_feature_list,Selection_method
Other_struct_feature,ID
Other_struct_feature,Entity_assembly_ID
Other_struct_feature,Entity_ID
Other_struct_feature,Seq_ID
Other_struct_feature,Auth_seq_ID
Other_struct_feature,Code
Other_struct_feature,Sf_ID
Other_struct_feature,Entry_ID
Other_struct_feature,Other_struct_feature_list_ID
Tensor_list,Sf_category
Tensor_list,Sf_framecode
Tensor_list,Entry_ID
Tensor_list,Sf_ID
Tensor_list,ID
Tensor_list,Data_file_name
Tensor_list,Tensor_type
Tensor_list,Tensor_shape
Tensor_list,Matrix_val_units
Tensor_list,Isotropic_val_type
Tensor_list,Angle_units
Tensor_list,Isotropic_val_formula
Tensor_list,Anisotropic_val_formula
Tensor_list,Rhombic_val_formula
Tensor_list,Euler_angle_type
Tensor_list,Details
Tensor,ID
Tensor,Interatomic_distance_list_ID
Tensor,Interatomic_dist_set_ID
Tensor,Calc_type_ID
Tensor,Assembly_atom_ID
Tensor,Entity_assembly_ID
Tensor,Entity_ID
Tensor,Comp_index_ID
Tensor,Seq_ID
Tensor,Comp_ID
Tensor,Atom_ID
Tensor,Atom_type
Tensor,Atom_isotope_number
Tensor,Axial_sym_axis_polar_angle
Tensor,Axial_sym_axis_aximuthal_angle
Tensor,Isotropic_val
Tensor,Anisotropic_val
Tensor,Rhombic_val
Tensor,Euler_angle_alpha
Tensor,Euler_angle_beta
Tensor,Euler_angle_gamma
Tensor,Isotropic_comp_1_1_val
Tensor,Isotropic_comp_2_2_val
Tensor,Isotropic_comp_3_3_val
Tensor,Anti_sym_comp_1_2_val
Tensor,Anti_sym_comp_1_3_val
Tensor,Anti_sym_comp_2_3_val
Tensor,Sym_traceless_comp_1_1_val
Tensor,Sym_traceless_comp_1_2_val
Tensor,Sym_traceless_comp_1_3_val
Tensor,Sym_traceless_comp_2_2_val
Tensor,Sym_traceless_comp_2_3_val
Tensor,Reduceable_matrix_1_1_val
Tensor,Reduceable_matrix_1_2_val
Tensor,Reduceable_matrix_1_3_val
Tensor,Reduceable_matrix_2_1_val
Tensor,Reduceable_matrix_2_2_val
Tensor,Reduceable_matrix_2_3_val
Tensor,Reduceable_matrix_3_1_val
Tensor,Reduceable_matrix_3_2_val
Tensor,Reduceable_matrix_3_3_val
Tensor,Auth_entity_assembly_ID
Tensor,Auth_seq_ID
Tensor,Auth_comp_ID
Tensor,Auth_atom_ID
Tensor,Sf_ID
Tensor,Entry_ID
Tensor,Tensor_list_ID
Interatomic_distance_list,Sf_category
Interatomic_distance_list,Sf_framecode
Interatomic_distance_list,Entry_ID
Interatomic_distance_list,Sf_ID
Interatomic_distance_list,ID
Interatomic_distance_list,Data_file_name
Interatomic_distance_list,Details
Interatomic_distance_list,Text_data_format
Interatomic_distance_list,Text_data
Interatomic_dist,ID
Interatomic_dist,Set_ID
Interatomic_dist,Assembly_atom_ID_1
Interatomic_dist,Entity_assembly_ID_1
Interatomic_dist,Entity_ID_1
Interatomic_dist,Comp_index_ID_1
Interatomic_dist,Seq_ID_1
Interatomic_dist,Comp_ID_1
Interatomic_dist,Atom_ID_1
Interatomic_dist,Atom_type_1
Interatomic_dist,Assembly_atom_ID_2
Interatomic_dist,Entity_assembly_ID_2
Interatomic_dist,Entity_ID_2
Interatomic_dist,Comp_index_ID_2
Interatomic_dist,Seq_ID_2
Interatomic_dist,Comp_ID_2
Interatomic_dist,Atom_ID_2
Interatomic_dist,Atom_type_2
Interatomic_dist,Val
Interatomic_dist,Auth_asym_ID_1
Interatomic_dist,Auth_entity_assembly_ID_1
Interatomic_dist,Auth_seq_ID_1
Interatomic_dist,Auth_comp_ID_1
Interatomic_dist,Auth_atom_ID_1
Interatomic_dist,Auth_asym_ID_2
Interatomic_dist,Auth_entity_assembly_ID_2
Interatomic_dist,Auth_seq_ID_2
Interatomic_dist,Auth_comp_ID_2
Interatomic_dist,Auth_atom_ID_2
Interatomic_dist,Sf_ID
Interatomic_dist,Entry_ID
Interatomic_dist,Interatomic_distance_list_ID
Gen_dist_constraint_list,Sf_category
Gen_dist_constraint_list,Sf_framecode
Gen_dist_constraint_list,Entry_ID
Gen_dist_constraint_list,Sf_ID
Gen_dist_constraint_list,ID
Gen_dist_constraint_list,Data_file_name
Gen_dist_constraint_list,Constraint_type
Gen_dist_constraint_list,Constraint_file_ID
Gen_dist_constraint_list,Potential_type
Gen_dist_constraint_list,Block_ID
Gen_dist_constraint_list,Details
Gen_dist_constraint_list,Text_data_format
Gen_dist_constraint_list,Text_data
Gen_dist_constraint_expt,Experiment_ID
Gen_dist_constraint_expt,Experiment_name
Gen_dist_constraint_expt,Method_ID
Gen_dist_constraint_expt,Method_label
Gen_dist_constraint_expt,Sample_ID
Gen_dist_constraint_expt,Sample_label
Gen_dist_constraint_expt,Sample_state
Gen_dist_constraint_expt,Sf_ID
Gen_dist_constraint_expt,Entry_ID
Gen_dist_constraint_expt,Gen_dist_constraint_list_ID
Gen_dist_constraint_software,Software_ID
Gen_dist_constraint_software,Software_label
Gen_dist_constraint_software,Method_ID
Gen_dist_constraint_software,Method_label
Gen_dist_constraint_software,Sf_ID
Gen_dist_constraint_software,Entry_ID
Gen_dist_constraint_software,Gen_dist_constraint_list_ID
Gen_dist_constraint_software_param,Software_ID
Gen_dist_constraint_software_param,Type
Gen_dist_constraint_software_param,Value
Gen_dist_constraint_software_param,Range
Gen_dist_constraint_software_param,Sf_ID
Gen_dist_constraint_software_param,Entry_ID
Gen_dist_constraint_software_param,Gen_dist_constraint_list_ID
Gen_dist_constraint,Index_ID
Gen_dist_constraint,ID
Gen_dist_constraint,Combination_ID
Gen_dist_constraint,Member_ID
Gen_dist_constraint,Member_logic_code
Gen_dist_constraint,Assembly_atom_ID_1
Gen_dist_constraint,Entity_assembly_ID_1
Gen_dist_constraint,Entity_ID_1
Gen_dist_constraint,Comp_index_ID_1
Gen_dist_constraint,Seq_ID_1
Gen_dist_constraint,Comp_ID_1
Gen_dist_constraint,Atom_ID_1
Gen_dist_constraint,Atom_type_1
Gen_dist_constraint,Atom_isotope_number_1
Gen_dist_constraint,Resonance_ID_1
Gen_dist_constraint,Assembly_atom_ID_2
Gen_dist_constraint,Entity_assembly_ID_2
Gen_dist_constraint,Entity_ID_2
Gen_dist_constraint,Comp_index_ID_2
Gen_dist_constraint,Seq_ID_2
Gen_dist_constraint,Comp_ID_2
Gen_dist_constraint,Atom_ID_2
Gen_dist_constraint,Atom_type_2
Gen_dist_constraint,Atom_isotope_number_2
Gen_dist_constraint,Resonance_ID_2
Gen_dist_constraint,Intensity_val
Gen_dist_constraint,Intensity_lower_val_err
Gen_dist_constraint,Intensity_upper_val_err
Gen_dist_constraint,Distance_val
Gen_dist_constraint,Target_val
Gen_dist_constraint,Target_val_uncertainty
Gen_dist_constraint,Lower_linear_limit
Gen_dist_constraint,Upper_linear_limit
Gen_dist_constraint,Distance_lower_bound_val
Gen_dist_constraint,Distance_upper_bound_val
Gen_dist_constraint,Contribution_fractional_val
Gen_dist_constraint,Weight
Gen_dist_constraint,Spectral_peak_ID
Gen_dist_constraint,Spectral_peak_list_ID
Gen_dist_constraint,PDB_record_ID_1
Gen_dist_constraint,PDB_model_num_1
Gen_dist_constraint,PDB_strand_ID_1
Gen_dist_constraint,PDB_ins_code_1
Gen_dist_constraint,PDB_residue_no_1
Gen_dist_constraint,PDB_residue_name_1
Gen_dist_constraint,PDB_atom_name_1
Gen_dist_constraint,PDB_record_ID_2
Gen_dist_constraint,PDB_model_num_2
Gen_dist_constraint,PDB_strand_ID_2
Gen_dist_constraint,PDB_ins_code_2
Gen_dist_constraint,PDB_residue_no_2
Gen_dist_constraint,PDB_residue_name_2
Gen_dist_constraint,PDB_atom_name_2
Gen_dist_constraint,Auth_entity_assembly_ID_1
Gen_dist_constraint,Auth_asym_ID_1
Gen_dist_constraint,Auth_chain_ID_1
Gen_dist_constraint,Auth_seq_ID_1
Gen_dist_constraint,Auth_comp_ID_1
Gen_dist_constraint,Auth_atom_ID_1
Gen_dist_constraint,Auth_alt_ID_1
Gen_dist_constraint,Auth_atom_name_1
Gen_dist_constraint,Auth_entity_assembly_ID_2
Gen_dist_constraint,Auth_asym_ID_2
Gen_dist_constraint,Auth_chain_ID_2
Gen_dist_constraint,Auth_seq_ID_2
Gen_dist_constraint,Auth_comp_ID_2
Gen_dist_constraint,Auth_atom_ID_2
Gen_dist_constraint,Auth_alt_ID_2
Gen_dist_constraint,Auth_atom_name_2
Gen_dist_constraint,Sf_ID
Gen_dist_constraint,Entry_ID
Gen_dist_constraint,Gen_dist_constraint_list_ID
Gen_dist_constraint_comment_org,ID
Gen_dist_constraint_comment_org,Comment_text
Gen_dist_constraint_comment_org,Comment_begin_line
Gen_dist_constraint_comment_org,Comment_begin_column
Gen_dist_constraint_comment_org,Comment_end_line
Gen_dist_constraint_comment_org,Comment_end_column
Gen_dist_constraint_comment_org,Sf_ID
Gen_dist_constraint_comment_org,Entry_ID
Gen_dist_constraint_comment_org,Gen_dist_constraint_list_ID
Gen_dist_constraint_parse_err,ID
Gen_dist_constraint_parse_err,Content
Gen_dist_constraint_parse_err,Begin_line
Gen_dist_constraint_parse_err,Begin_column
Gen_dist_constraint_parse_err,End_line
Gen_dist_constraint_parse_err,End_column
Gen_dist_constraint_parse_err,Sf_ID
Gen_dist_constraint_parse_err,Entry_ID
Gen_dist_constraint_parse_err,Gen_dist_constraint_list_ID
Gen_dist_constraint_parse_file,ID
Gen_dist_constraint_parse_file,Name
Gen_dist_constraint_parse_file,Sf_ID
Gen_dist_constraint_parse_file,Entry_ID
Gen_dist_constraint_parse_file,Gen_dist_constraint_list_ID
Gen_dist_constraint_conv_err,ID
Gen_dist_constraint_conv_err,Gen_dist_constraint_parse_file_ID
Gen_dist_constraint_conv_err,Parse_file_constraint_ID
Gen_dist_constraint_conv_err,Conv_error_type
Gen_dist_constraint_conv_err,Conv_error_note
Gen_dist_constraint_conv_err,Sf_ID
Gen_dist_constraint_conv_err,Entry_ID
Gen_dist_constraint_conv_err,Gen_dist_constraint_list_ID
Distance_constraint_list,Sf_category
Distance_constraint_list,Sf_framecode
Distance_constraint_list,Entry_ID
Distance_constraint_list,Sf_ID
Distance_constraint_list,ID
Distance_constraint_list,Data_file_name
Distance_constraint_list,Constraint_type
Distance_constraint_list,Constraint_file_ID
Distance_constraint_list,Block_ID
Distance_constraint_list,Details
Distance_constraint_list,Text_data_format
Distance_constraint_list,Text_data
Distance_constraint_expt,Experiment_ID
Distance_constraint_expt,Experiment_name
Distance_constraint_expt,Method_ID
Distance_constraint_expt,Method_label
Distance_constraint_expt,Sample_ID
Distance_constraint_expt,Sample_label
Distance_constraint_expt,Sample_state
Distance_constraint_expt,Sf_ID
Distance_constraint_expt,Entry_ID
Distance_constraint_expt,Distance_constraint_list_ID
Distance_constraint_software,Software_ID
Distance_constraint_software,Software_label
Distance_constraint_software,Method_ID
Distance_constraint_software,Method_label
Distance_constraint_software,Sf_ID
Distance_constraint_software,Entry_ID
Distance_constraint_software,Distance_constraint_list_ID
Dist_constr_software_setting,Software_ID
Dist_constr_software_setting,Type
Dist_constr_software_setting,Value
Dist_constr_software_setting,Range
Dist_constr_software_setting,Sf_ID
Dist_constr_software_setting,Entry_ID
Dist_constr_software_setting,Distance_constraint_list_ID
Dist_constraint_tree,Constraint_ID
Dist_constraint_tree,Node_ID
Dist_constraint_tree,Down_node_ID
Dist_constraint_tree,Right_node_ID
Dist_constraint_tree,Logic_operation
Dist_constraint_tree,Sf_ID
Dist_constraint_tree,Entry_ID
Dist_constraint_tree,Distance_constraint_list_ID
Dist_constraint,Tree_node_member_constraint_ID
Dist_constraint,Tree_node_member_node_ID
Dist_constraint,Contribution_fractional_val
Dist_constraint,Constraint_tree_node_member_ID
Dist_constraint,Assembly_atom_ID
Dist_constraint,Entity_assembly_ID
Dist_constraint,Entity_ID
Dist_constraint,Comp_index_ID
Dist_constraint,Seq_ID
Dist_constraint,Comp_ID
Dist_constraint,Atom_ID
Dist_constraint,Atom_type
Dist_constraint,Atom_isotope_number
Dist_constraint,Resonance_ID
Dist_constraint,Auth_asym_ID
Dist_constraint,Auth_entity_assembly_ID
Dist_constraint,Auth_seq_ID
Dist_constraint,Auth_comp_ID
Dist_constraint,Auth_atom_ID
Dist_constraint,Sf_ID
Dist_constraint,Entry_ID
Dist_constraint,Distance_constraint_list_ID
Dist_constraint_value,Constraint_ID
Dist_constraint_value,Tree_node_ID
Dist_constraint_value,Source_experiment_ID
Dist_constraint_value,Spectral_peak_ID
Dist_constraint_value,Spectral_peak_list_ID
Dist_constraint_value,Intensity_val
Dist_constraint_value,Intensity_lower_val_err
Dist_constraint_value,Intensity_upper_val_err
Dist_constraint_value,Distance_val
Dist_constraint_value,Distance_lower_bound_val
Dist_constraint_value,Distance_upper_bound_val
Dist_constraint_value,Sf_ID
Dist_constraint_value,Entry_ID
Dist_constraint_value,Distance_constraint_list_ID
Dist_constraint_comment_org,ID
Dist_constraint_comment_org,Comment_text
Dist_constraint_comment_org,Comment_begin_line
Dist_constraint_comment_org,Comment_begin_column
Dist_constraint_comment_org,Comment_end_line
Dist_constraint_comment_org,Comment_end_column
Dist_constraint_comment_org,Sf_ID
Dist_constraint_comment_org,Entry_ID
Dist_constraint_comment_org,Distance_constraint_list_ID
Dist_constraint_parse_err,ID
Dist_constraint_parse_err,Content
Dist_constraint_parse_err,Begin_line
Dist_constraint_parse_err,Begin_column
Dist_constraint_parse_err,End_line
Dist_constraint_parse_err,End_column
Dist_constraint_parse_err,Sf_ID
Dist_constraint_parse_err,Entry_ID
Dist_constraint_parse_err,Distance_constraint_list_ID
Dist_constraint_parse_file,ID
Dist_constraint_parse_file,Name
Dist_constraint_parse_file,Sf_ID
Dist_constraint_parse_file,Entry_ID
Dist_constraint_parse_file,Distance_constraint_list_ID
Dist_constraint_conv_err,ID
Dist_constraint_conv_err,Dist_constraint_parse_file_ID
Dist_constraint_conv_err,Parse_file_constraint_ID
Dist_constraint_conv_err,Conv_error_type
Dist_constraint_conv_err,Conv_error_note
Dist_constraint_conv_err,Sf_ID
Dist_constraint_conv_err,Entry_ID
Dist_constraint_conv_err,Distance_constraint_list_ID
Floating_chirality_assign,Sf_category
Floating_chirality_assign,Sf_framecode
Floating_chirality_assign,Entry_ID
Floating_chirality_assign,Sf_ID
Floating_chirality_assign,ID
Floating_chirality_assign,Data_file_name
Floating_chirality_assign,Details
Floating_chirality_assign,Stereo_count
Floating_chirality_assign,Stereo_assigned_count
Floating_chirality_software,Software_ID
Floating_chirality_software,Software_label
Floating_chirality_software,Method_ID
Floating_chirality_software,Method_label
Floating_chirality_software,Sf_ID
Floating_chirality_software,Entry_ID
Floating_chirality_software,Floating_chirality_assign_ID
Floating_chirality,ID
Floating_chirality,Assembly_atom_ID_1
Floating_chirality,Entity_assembly_ID_1
Floating_chirality,Entity_ID_1
Floating_chirality,Comp_index_ID_1
Floating_chirality,Seq_ID_1
Floating_chirality,Comp_ID_1
Floating_chirality,Atom_ID_1
Floating_chirality,Atom_type_1
Floating_chirality,Resonance_ID_1
Floating_chirality,Assembly_atom_ID_2
Floating_chirality,Entity_assembly_ID_2
Floating_chirality,Entity_ID_2
Floating_chirality,Comp_index_ID_2
Floating_chirality,Seq_ID_2
Floating_chirality,Comp_ID_2
Floating_chirality,Atom_ID_2
Floating_chirality,Atom_type_2
Floating_chirality,Resonance_ID_2
Floating_chirality,Stereospecific_assignment_code
Floating_chirality,Auth_asym_ID_1
Floating_chirality,Auth_entity_assembly_ID_1
Floating_chirality,Auth_seq_ID_1
Floating_chirality,Auth_comp_ID_1
Floating_chirality,Auth_atom_ID_1
Floating_chirality,Auth_asym_ID_2
Floating_chirality,Auth_entity_assembly_ID_2
Floating_chirality,Auth_seq_ID_2
Floating_chirality,Auth_comp_ID_2
Floating_chirality,Auth_atom_ID_2
Floating_chirality,Sf_ID
Floating_chirality,Entry_ID
Floating_chirality,Floating_chirality_assign_ID
Torsion_angle_constraint_list,Sf_category
Torsion_angle_constraint_list,Sf_framecode
Torsion_angle_constraint_list,Entry_ID
Torsion_angle_constraint_list,Sf_ID
Torsion_angle_constraint_list,ID
Torsion_angle_constraint_list,Data_file_name
Torsion_angle_constraint_list,Constraint_file_ID
Torsion_angle_constraint_list,Potential_type
Torsion_angle_constraint_list,Constraint_type
Torsion_angle_constraint_list,Block_ID
Torsion_angle_constraint_list,Details
Torsion_angle_constraint_list,Text_data_format
Torsion_angle_constraint_list,Text_data
Torsion_angle_constraints_expt,Experiment_ID
Torsion_angle_constraints_expt,Experiment_name
Torsion_angle_constraints_expt,Method_ID
Torsion_angle_constraints_expt,Method_label
Torsion_angle_constraints_expt,Sample_ID
Torsion_angle_constraints_expt,Sample_label
Torsion_angle_constraints_expt,Sample_state
Torsion_angle_constraints_expt,Sf_ID
Torsion_angle_constraints_expt,Entry_ID
Torsion_angle_constraints_expt,Torsion_angle_constraint_list_ID
Torsion_angle_constraint_software,Software_ID
Torsion_angle_constraint_software,Software_label
Torsion_angle_constraint_software,Method_ID
Torsion_angle_constraint_software,Method_label
Torsion_angle_constraint_software,Sf_ID
Torsion_angle_constraint_software,Entry_ID
Torsion_angle_constraint_software,Torsion_angle_constraint_list_ID
Karplus_equation,Torsion_angle_code
Karplus_equation,Citation_ID
Karplus_equation,Citation_label
Karplus_equation,Sf_ID
Karplus_equation,Entry_ID
Karplus_equation,Torsion_angle_constraint_list_ID
Torsion_angle_constraint,Index_ID
Torsion_angle_constraint,ID
Torsion_angle_constraint,Combination_ID
Torsion_angle_constraint,Set_ID
Torsion_angle_constraint,Torsion_angle_name
Torsion_angle_constraint,Assembly_atom_ID_1
Torsion_angle_constraint,Entity_assembly_ID_1
Torsion_angle_constraint,Entity_ID_1
Torsion_angle_constraint,Comp_index_ID_1
Torsion_angle_constraint,Seq_ID_1
Torsion_angle_constraint,Comp_ID_1
Torsion_angle_constraint,Atom_ID_1
Torsion_angle_constraint,Atom_type_1
Torsion_angle_constraint,Resonance_ID_1
Torsion_angle_constraint,Assembly_atom_ID_2
Torsion_angle_constraint,Entity_assembly_ID_2
Torsion_angle_constraint,Entity_ID_2
Torsion_angle_constraint,Comp_index_ID_2
Torsion_angle_constraint,Seq_ID_2
Torsion_angle_constraint,Comp_ID_2
Torsion_angle_constraint,Atom_ID_2
Torsion_angle_constraint,Atom_type_2
Torsion_angle_constraint,Resonance_ID_2
Torsion_angle_constraint,Assembly_atom_ID_3
Torsion_angle_constraint,Entity_assembly_ID_3
Torsion_angle_constraint,Entity_ID_3
Torsion_angle_constraint,Comp_index_ID_3
Torsion_angle_constraint,Seq_ID_3
Torsion_angle_constraint,Comp_ID_3
Torsion_angle_constraint,Atom_ID_3
Torsion_angle_constraint,Atom_type_3
Torsion_angle_constraint,Resonance_ID_3
Torsion_angle_constraint,Assembly_atom_ID_4
Torsion_angle_constraint,Entity_assembly_ID_4
Torsion_angle_constraint,Entity_ID_4
Torsion_angle_constraint,Comp_index_ID_4
Torsion_angle_constraint,Seq_ID_4
Torsion_angle_constraint,Comp_ID_4
Torsion_angle_constraint,Atom_ID_4
Torsion_angle_constraint,Atom_type_4
Torsion_angle_constraint,Resonance_ID_4
Torsion_angle_constraint,Angle_lower_bound_val
Torsion_angle_constraint,Angle_upper_bound_val
Torsion_angle_constraint,Angle_target_val
Torsion_angle_constraint,Angle_target_val_err
Torsion_angle_constraint,Angle_lower_linear_limit
Torsion_angle_constraint,Angle_upper_linear_limit
Torsion_angle_constraint,Weight
Torsion_angle_constraint,Source_experiment_ID
Torsion_angle_constraint,Figure_of_merit
Torsion_angle_constraint,PDB_record_ID_1
Torsion_angle_constraint,PDB_model_num_1
Torsion_angle_constraint,PDB_strand_ID_1
Torsion_angle_constraint,PDB_ins_code_1
Torsion_angle_constraint,PDB_residue_no_1
Torsion_angle_constraint,PDB_residue_name_1
Torsion_angle_constraint,PDB_atom_name_1
Torsion_angle_constraint,PDB_record_ID_2
Torsion_angle_constraint,PDB_model_num_2
Torsion_angle_constraint,PDB_strand_ID_2
Torsion_angle_constraint,PDB_ins_code_2
Torsion_angle_constraint,PDB_residue_no_2
Torsion_angle_constraint,PDB_residue_name_2
Torsion_angle_constraint,PDB_atom_name_2
Torsion_angle_constraint,PDB_record_ID_3
Torsion_angle_constraint,PDB_model_num_3
Torsion_angle_constraint,PDB_strand_ID_3
Torsion_angle_constraint,PDB_ins_code_3
Torsion_angle_constraint,PDB_residue_no_3
Torsion_angle_constraint,PDB_residue_name_3
Torsion_angle_constraint,PDB_atom_name_3
Torsion_angle_constraint,PDB_record_ID_4
Torsion_angle_constraint,PDB_model_num_4
Torsion_angle_constraint,PDB_strand_ID_4
Torsion_angle_constraint,PDB_ins_code_4
Torsion_angle_constraint,PDB_residue_no_4
Torsion_angle_constraint,PDB_residue_name_4
Torsion_angle_constraint,PDB_atom_name_4
Torsion_angle_constraint,Auth_entity_assembly_ID_1
Torsion_angle_constraint,Auth_asym_ID_1
Torsion_angle_constraint,Auth_chain_ID_1
Torsion_angle_constraint,Auth_seq_ID_1
Torsion_angle_constraint,Auth_comp_ID_1
Torsion_angle_constraint,Auth_atom_ID_1
Torsion_angle_constraint,Auth_alt_ID_1
Torsion_angle_constraint,Auth_atom_name_1
Torsion_angle_constraint,Auth_entity_assembly_ID_2
Torsion_angle_constraint,Auth_asym_ID_2
Torsion_angle_constraint,Auth_chain_ID_2
Torsion_angle_constraint,Auth_seq_ID_2
